step,operation,incr_ns,full_ns,n_active,incr_ari
2411,move,1333,-1,789,-2.0
2412,move,1416,-1,789,-2.0
2413,move,1375,-1,789,-2.0
2414,move,1458,-1,789,-2.0
2415,move,1459,-1,789,-2.0
2416,move,2000,-1,789,-2.0
2417,move,1375,-1,789,-2.0
2418,move,1458,-1,789,-2.0
2419,insert,250,-1,790,-2.0
2420,move,1375,-1,790,-2.0
2421,move,1375,-1,790,-2.0
2422,move,1375,-1,790,-2.0
2423,move,1333,-1,790,-2.0
2424,move,1333,-1,790,-2.0
2425,move,1417,243333,790,0.648277
2426,move,1500,-1,790,-2.0
2427,move,1333,-1,790,-2.0
2428,move,1416,-1,790,-2.0
2429,move,1375,-1,790,-2.0
2430,move,1459,-1,790,-2.0
2431,move,1375,-1,790,-2.0
2432,move,1375,-1,790,-2.0
2433,move,1333,-1,790,-2.0
2434,move,1292,-1,790,-2.0
2435,move,1333,-1,790,-2.0
2436,move,1333,-1,790,-2.0
2437,move,1375,-1,790,-2.0
2438,move,1333,-1,790,-2.0
2439,move,1375,-1,790,-2.0
2440,move,2000,-1,790,-2.0
2441,move,1625,-1,790,-2.0
2442,move,1333,-1,790,-2.0
2443,move,1333,-1,790,-2.0
2444,delete,1125,-1,789,-2.0
2445,move,1334,-1,789,-2.0
2446,move,1416,-1,789,-2.0
2447,move,1334,-1,789,-2.0
2448,move,1333,-1,789,-2.0
2449,move,1375,-1,789,-2.0
2450,move,1375,268083,789,0.651174
2451,move,1542,-1,789,-2.0
2452,move,1500,-1,789,-2.0
2453,move,1458,-1,789,-2.0
2454,move,1625,-1,789,-2.0
2455,move,1500,-1,789,-2.0
2456,move,1625,-1,789,-2.0
2457,move,2584,-1,789,-2.0
2458,move,1542,-1,789,-2.0
2459,move,1417,-1,789,-2.0
2460,move,2459,-1,789,-2.0
2461,move,1584,-1,789,-2.0
2462,move,1459,-1,789,-2.0
2463,move,1500,-1,789,-2.0
2464,move,1500,-1,789,-2.0
2465,move,1500,-1,789,-2.0
2466,move,1458,-1,789,-2.0
2467,move,1458,-1,789,-2.0
2468,move,2416,-1,789,-2.0
2469,move,2000,-1,789,-2.0
2470,move,1417,-1,789,-2.0
2471,move,1500,-1,789,-2.0
2472,move,1458,-1,789,-2.0
2473,move,1417,-1,789,-2.0
2474,move,2708,-1,789,-2.0
2475,delete,1416,296792,788,0.650435
2476,move,2042,-1,788,-2.0
2477,move,1708,-1,788,-2.0
2478,move,1667,-1,788,-2.0
2479,move,2500,-1,788,-2.0
2480,move,1583,-1,788,-2.0
2481,move,1542,-1,788,-2.0
2482,move,1500,-1,788,-2.0
2483,move,1458,-1,788,-2.0
2484,move,1458,-1,788,-2.0
2485,move,1458,-1,788,-2.0
2486,move,1417,-1,788,-2.0
2487,move,1500,-1,788,-2.0
2488,move,2875,-1,788,-2.0
2489,move,1833,-1,788,-2.0
2490,move,1708,-1,788,-2.0
2491,move,1667,-1,788,-2.0
2492,move,1709,-1,788,-2.0
2493,move,3375,-1,788,-2.0
2494,move,1875,-1,788,-2.0
2495,move,1833,-1,788,-2.0
2496,move,2584,-1,788,-2.0
2497,move,1666,-1,788,-2.0
2498,move,1792,-1,788,-2.0
2499,move,1709,-1,788,-2.0
2500,move,1708,289916,788,0.651196
2501,move,1833,-1,788,-2.0
2502,move,1667,-1,788,-2.0
2503,move,2959,-1,788,-2.0
2504,move,1709,-1,788,-2.0
2505,move,1708,-1,788,-2.0
2506,move,1750,-1,788,-2.0
2507,move,1833,-1,788,-2.0
2508,move,1625,-1,788,-2.0
2509,move,1750,-1,788,-2.0
2510,move,1709,-1,788,-2.0
2511,move,1709,-1,788,-2.0
2512,move,2458,-1,788,-2.0
2513,move,1666,-1,788,-2.0
2514,move,2208,-1,788,-2.0
2515,move,2542,-1,788,-2.0
2516,move,1541,-1,788,-2.0
2517,move,1583,-1,788,-2.0
2518,move,1500,-1,788,-2.0
2519,move,1500,-1,788,-2.0
2520,move,2333,-1,788,-2.0
2521,move,1583,-1,788,-2.0
2522,move,1625,-1,788,-2.0
2523,move,1500,-1,788,-2.0
2524,move,1542,-1,788,-2.0
2525,move,2042,286167,788,0.650348
2526,move,1417,-1,788,-2.0
2527,move,1333,-1,788,-2.0
2528,move,1500,-1,788,-2.0
2529,move,2416,-1,788,-2.0
2530,move,1375,-1,788,-2.0
2531,move,1708,-1,788,-2.0
2532,move,1791,-1,788,-2.0
2533,move,1667,-1,788,-2.0
2534,move,1625,-1,788,-2.0
2535,move,1833,-1,788,-2.0
2536,move,2209,-1,788,-2.0
2537,move,1417,-1,788,-2.0
2538,move,1333,-1,788,-2.0
2539,move,1375,-1,788,-2.0
2540,move,1459,-1,788,-2.0
2541,move,1416,-1,788,-2.0
2542,move,1375,-1,788,-2.0
2543,move,1417,-1,788,-2.0
2544,move,1375,-1,788,-2.0
2545,move,1375,-1,788,-2.0
2546,move,1375,-1,788,-2.0
2547,move,1666,-1,788,-2.0
2548,move,1667,-1,788,-2.0
2549,move,2417,-1,788,-2.0
2550,move,2416,252334,788,0.650046
2551,move,1500,-1,788,-2.0
2552,move,1458,-1,788,-2.0
2553,move,1542,-1,788,-2.0
2554,move,1375,-1,788,-2.0
2555,move,1333,-1,788,-2.0
2556,move,1333,-1,788,-2.0
2557,move,1375,-1,788,-2.0
2558,move,1292,-1,788,-2.0
2559,move,1500,-1,788,-2.0
2560,move,1500,-1,788,-2.0
2561,move,1792,-1,788,-2.0
2562,move,1541,-1,788,-2.0
2563,move,1584,-1,788,-2.0
2564,move,1583,-1,788,-2.0
2565,move,1708,-1,788,-2.0
2566,move,2333,-1,788,-2.0
2567,move,1375,-1,788,-2.0
2568,move,1291,-1,788,-2.0
2569,move,2167,-1,788,-2.0
2570,move,1417,-1,788,-2.0
2571,move,2458,-1,788,-2.0
2572,move,1375,-1,788,-2.0
2573,move,1917,-1,788,-2.0
2574,move,1375,-1,788,-2.0
2575,move,1417,243542,788,0.650821
2576,move,1458,-1,788,-2.0
2577,move,1541,-1,788,-2.0
2578,move,1333,-1,788,-2.0
2579,move,1375,-1,788,-2.0
2580,move,1417,-1,788,-2.0
2581,move,2542,-1,788,-2.0
2582,move,1375,-1,788,-2.0
2583,move,2125,-1,788,-2.0
2584,move,1333,-1,788,-2.0
2585,move,1375,-1,788,-2.0
2586,move,2583,-1,788,-2.0
2587,move,1500,-1,788,-2.0
2588,move,1959,-1,788,-2.0
2589,move,1417,-1,788,-2.0
2590,move,1458,-1,788,-2.0
2591,move,1500,-1,788,-2.0
2592,move,1334,-1,788,-2.0
2593,move,2208,-1,788,-2.0
2594,move,1375,-1,788,-2.0
2595,move,1375,-1,788,-2.0
2596,move,1459,-1,788,-2.0
2597,move,1375,-1,788,-2.0
2598,move,1375,-1,788,-2.0
2599,move,2250,-1,788,-2.0
2600,move,1375,250458,788,0.650573
2601,move,1625,-1,788,-2.0
2602,move,2917,-1,788,-2.0
2603,move,1875,-1,788,-2.0
2604,move,1458,-1,788,-2.0
2605,move,1375,-1,788,-2.0
2606,move,2458,-1,788,-2.0
2607,move,2291,-1,788,-2.0
2608,move,1292,-1,788,-2.0
2609,move,1375,-1,788,-2.0
2610,move,1458,-1,788,-2.0
2611,move,1375,-1,788,-2.0
2612,move,1375,-1,788,-2.0
2613,move,1667,-1,788,-2.0
2614,move,1375,-1,788,-2.0
2615,move,1792,-1,788,-2.0
2616,move,1583,-1,788,-2.0
2617,move,2500,-1,788,-2.0
2618,move,1750,-1,788,-2.0
2619,move,1458,-1,788,-2.0
2620,move,1500,-1,788,-2.0
2621,move,1958,-1,788,-2.0
2622,move,1417,-1,788,-2.0
2623,move,1375,-1,788,-2.0
2624,move,1417,-1,788,-2.0
2625,move,1958,245291,788,0.656523
2626,move,1458,-1,788,-2.0
2627,move,1458,-1,788,-2.0
2628,move,2083,-1,788,-2.0
2629,move,1333,-1,788,-2.0
2630,move,1459,-1,788,-2.0
2631,move,1875,-1,788,-2.0
2632,move,1375,-1,788,-2.0
2633,move,1458,-1,788,-2.0
2634,move,1708,-1,788,-2.0
2635,move,1500,-1,788,-2.0
2636,move,2042,-1,788,-2.0
2637,move,1625,-1,788,-2.0
2638,move,1583,-1,788,-2.0
2639,move,1458,-1,788,-2.0
2640,move,1375,-1,788,-2.0
2641,move,1541,-1,788,-2.0
2642,move,1375,-1,788,-2.0
2643,delete,1167,-1,787,-2.0
2644,move,1417,-1,787,-2.0
2645,move,2417,-1,787,-2.0
2646,move,1667,-1,787,-2.0
2647,move,1417,-1,787,-2.0
2648,move,1500,-1,787,-2.0
2649,move,2167,-1,787,-2.0
2650,move,1417,249125,787,0.647544
2651,move,1500,-1,787,-2.0
2652,move,1375,-1,787,-2.0
2653,move,1417,-1,787,-2.0
2654,move,1416,-1,787,-2.0
2655,move,1417,-1,787,-2.0
2656,move,1416,-1,787,-2.0
2657,move,1375,-1,787,-2.0
2658,move,1416,-1,787,-2.0
2659,move,1459,-1,787,-2.0
2660,move,2125,-1,787,-2.0
2661,move,1750,-1,787,-2.0
2662,move,1667,-1,787,-2.0
2663,move,1584,-1,787,-2.0
2664,move,2542,-1,787,-2.0
2665,move,1584,-1,787,-2.0
2666,move,1375,-1,787,-2.0
2667,move,1500,-1,787,-2.0
2668,move,1416,-1,787,-2.0
2669,move,1625,-1,787,-2.0
2670,move,1375,-1,787,-2.0
2671,move,1292,-1,787,-2.0
2672,delete,1208,-1,786,-2.0
2673,move,1500,-1,786,-2.0
2674,move,1417,-1,786,-2.0
2675,move,1458,248458,786,0.647166
2676,move,1958,-1,786,-2.0
2677,move,1416,-1,786,-2.0
2678,move,1458,-1,786,-2.0
2679,move,1416,-1,786,-2.0
2680,move,1584,-1,786,-2.0
2681,move,2208,-1,786,-2.0
2682,insert,791,-1,787,-2.0
2683,move,1417,-1,787,-2.0
2684,move,1416,-1,787,-2.0
2685,move,1458,-1,787,-2.0
2686,move,1417,-1,787,-2.0
2687,move,1417,-1,787,-2.0
2688,move,1375,-1,787,-2.0
2689,move,1458,-1,787,-2.0
2690,move,1875,-1,787,-2.0
2691,move,1417,-1,787,-2.0
2692,move,1458,-1,787,-2.0
2693,move,1417,-1,787,-2.0
2694,move,1500,-1,787,-2.0
2695,move,1334,-1,787,-2.0
2696,move,1416,-1,787,-2.0
2697,move,1833,-1,787,-2.0
2698,move,1542,-1,787,-2.0
2699,move,2250,-1,787,-2.0
2700,move,1708,237834,787,0.647347
2701,move,1500,-1,787,-2.0
2702,move,1375,-1,787,-2.0
2703,move,1416,-1,787,-2.0
2704,move,1500,-1,787,-2.0
2705,move,1583,-1,787,-2.0
2706,move,1458,-1,787,-2.0
2707,move,1458,-1,787,-2.0
2708,move,1375,-1,787,-2.0
2709,move,1417,-1,787,-2.0
2710,move,1417,-1,787,-2.0
2711,move,1458,-1,787,-2.0
2712,move,1458,-1,787,-2.0
2713,move,1791,-1,787,-2.0
2714,move,1709,-1,787,-2.0
2715,move,1583,-1,787,-2.0
2716,move,2958,-1,787,-2.0
2717,move,1667,-1,787,-2.0
2718,move,2250,-1,787,-2.0
2719,move,1500,-1,787,-2.0
2720,move,1459,-1,787,-2.0
2721,move,1416,-1,787,-2.0
2722,move,1500,-1,787,-2.0
2723,move,1375,-1,787,-2.0
2724,move,1417,-1,787,-2.0
2725,move,1416,402584,787,0.647553
2726,move,4250,-1,787,-2.0
2727,move,2250,-1,787,-2.0
2728,move,2584,-1,787,-2.0
2729,move,1625,-1,787,-2.0
2730,move,1750,-1,787,-2.0
2731,move,1583,-1,787,-2.0
2732,move,1708,-1,787,-2.0
2733,move,1625,-1,787,-2.0
2734,move,1958,-1,787,-2.0
2735,move,1750,-1,787,-2.0
2736,move,2834,-1,787,-2.0
2737,move,1709,-1,787,-2.0
2738,move,1625,-1,787,-2.0
2739,move,1542,-1,787,-2.0
2740,move,1625,-1,787,-2.0
2741,move,28667,-1,787,-2.0
2742,move,3167,-1,787,-2.0
2743,move,3791,-1,787,-2.0
2744,move,1917,-1,787,-2.0
2745,move,2000,-1,787,-2.0
2746,move,2041,-1,787,-2.0
2747,move,1750,-1,787,-2.0
2748,move,1667,-1,787,-2.0
2749,move,1792,-1,787,-2.0
2750,move,1917,464375,787,0.649707
2751,move,5667,-1,787,-2.0
2752,move,2709,-1,787,-2.0
2753,move,1833,-1,787,-2.0
2754,move,1792,-1,787,-2.0
2755,move,4208,-1,787,-2.0
2756,move,1667,-1,787,-2.0
2757,move,1584,-1,787,-2.0
2758,move,1709,-1,787,-2.0
2759,move,2833,-1,787,-2.0
2760,move,2792,-1,787,-2.0
2761,move,1666,-1,787,-2.0
2762,move,3375,-1,787,-2.0
2763,move,1708,-1,787,-2.0
2764,move,1833,-1,787,-2.0
2765,move,1834,-1,787,-2.0
2766,move,2125,-1,787,-2.0
2767,move,1792,-1,787,-2.0
2768,move,2708,-1,787,-2.0
2769,move,1833,-1,787,-2.0
2770,move,1833,-1,787,-2.0
2771,move,2000,-1,787,-2.0
2772,move,1666,-1,787,-2.0
2773,move,1875,-1,787,-2.0
2774,move,1916,-1,787,-2.0
2775,move,1834,313542,787,0.649432
2776,move,2875,-1,787,-2.0
2777,move,2250,-1,787,-2.0
2778,move,2125,-1,787,-2.0
2779,move,1958,-1,787,-2.0
2780,move,1916,-1,787,-2.0
2781,move,1958,-1,787,-2.0
2782,move,2750,-1,787,-2.0
2783,move,1750,-1,787,-2.0
2784,insert,2000,-1,788,-2.0
2785,move,2875,-1,788,-2.0
2786,move,2333,-1,788,-2.0
2787,move,3125,-1,788,-2.0
2788,move,1917,-1,788,-2.0
2789,move,1917,-1,788,-2.0
2790,move,1833,-1,788,-2.0
2791,move,1917,-1,788,-2.0
2792,move,1750,-1,788,-2.0
2793,move,2958,-1,788,-2.0
2794,move,1875,-1,788,-2.0
2795,move,2458,-1,788,-2.0
2796,move,2000,-1,788,-2.0
2797,move,3209,-1,788,-2.0
2798,move,1625,-1,788,-2.0
2799,move,1625,-1,788,-2.0
2800,move,1708,290542,788,0.650295
2801,move,1625,-1,788,-2.0
2802,move,2333,-1,788,-2.0
2803,move,2458,-1,788,-2.0
2804,move,2250,-1,788,-2.0
2805,move,2750,-1,788,-2.0
2806,move,1584,-1,788,-2.0
2807,move,1541,-1,788,-2.0
2808,move,2917,-1,788,-2.0
2809,move,1792,-1,788,-2.0
2810,move,1917,-1,788,-2.0
2811,move,3625,-1,788,-2.0
2812,move,2834,-1,788,-2.0
2813,move,1958,-1,788,-2.0
2814,move,1833,-1,788,-2.0
2815,move,2250,-1,788,-2.0
2816,move,1917,-1,788,-2.0
2817,move,1917,-1,788,-2.0
2818,move,1916,-1,788,-2.0
2819,move,1667,-1,788,-2.0
2820,move,1875,-1,788,-2.0
2821,move,2500,-1,788,-2.0
2822,move,1625,-1,788,-2.0
2823,move,1625,-1,788,-2.0
2824,move,1625,-1,788,-2.0
2825,move,1625,269500,788,0.650397
2826,move,1709,-1,788,-2.0
2827,move,1834,-1,788,-2.0
2828,move,1959,-1,788,-2.0
2829,move,1792,-1,788,-2.0
2830,move,3084,-1,788,-2.0
2831,move,1875,-1,788,-2.0
2832,move,1917,-1,788,-2.0
2833,move,1916,-1,788,-2.0
2834,move,1875,-1,788,-2.0
2835,move,2208,-1,788,-2.0
2836,move,2000,-1,788,-2.0
2837,move,1875,-1,788,-2.0
2838,move,1583,-1,788,-2.0
2839,move,1625,-1,788,-2.0
2840,move,1625,-1,788,-2.0
2841,move,1583,-1,788,-2.0
2842,move,1666,-1,788,-2.0
2843,move,1625,-1,788,-2.0
2844,move,1583,-1,788,-2.0
2845,move,1666,-1,788,-2.0
2846,move,1625,-1,788,-2.0
2847,move,2458,-1,788,-2.0
2848,move,1584,-1,788,-2.0
2849,move,2792,-1,788,-2.0
2850,move,1792,377625,788,0.650898
2851,move,2708,-1,788,-2.0
2852,move,2000,-1,788,-2.0
2853,move,3000,-1,788,-2.0
2854,move,1709,-1,788,-2.0
2855,move,1708,-1,788,-2.0
2856,move,1750,-1,788,-2.0
2857,move,1667,-1,788,-2.0
2858,move,1667,-1,788,-2.0
2859,move,1750,-1,788,-2.0
2860,move,1958,-1,788,-2.0
2861,move,1750,-1,788,-2.0
2862,move,1709,-1,788,-2.0
2863,move,5334,-1,788,-2.0
2864,move,1708,-1,788,-2.0
2865,move,1666,-1,788,-2.0
2866,move,1750,-1,788,-2.0
2867,move,1667,-1,788,-2.0
2868,move,1625,-1,788,-2.0
2869,move,1625,-1,788,-2.0
2870,move,2792,-1,788,-2.0
2871,move,1833,-1,788,-2.0
2872,move,1750,-1,788,-2.0
2873,move,1667,-1,788,-2.0
2874,delete,1542,-1,787,-2.0
2875,move,1708,421750,787,0.649375
2876,move,1750,-1,787,-2.0
2877,move,1542,-1,787,-2.0
2878,move,1458,-1,787,-2.0
2879,move,1541,-1,787,-2.0
2880,move,1458,-1,787,-2.0
2881,move,1500,-1,787,-2.0
2882,move,1458,-1,787,-2.0
2883,move,1500,-1,787,-2.0
2884,move,1500,-1,787,-2.0
2885,move,3125,-1,787,-2.0
2886,move,1541,-1,787,-2.0
2887,move,1583,-1,787,-2.0
2888,move,1541,-1,787,-2.0
2889,move,1458,-1,787,-2.0
2890,move,1542,-1,787,-2.0
2891,move,1458,-1,787,-2.0
2892,move,1500,-1,787,-2.0
2893,move,1542,-1,787,-2.0
2894,move,1500,-1,787,-2.0
2895,move,1458,-1,787,-2.0
2896,move,2375,-1,787,-2.0
2897,move,1917,-1,787,-2.0
2898,move,1875,-1,787,-2.0
2899,move,1917,-1,787,-2.0
2900,move,1833,286541,787,0.649542
2901,move,1500,-1,787,-2.0
2902,move,2375,-1,787,-2.0
2903,move,1750,-1,787,-2.0
2904,move,1458,-1,787,-2.0
2905,move,1542,-1,787,-2.0
2906,move,1583,-1,787,-2.0
2907,move,1500,-1,787,-2.0
2908,move,1458,-1,787,-2.0
2909,move,1458,-1,787,-2.0
2910,move,1458,-1,787,-2.0
2911,move,1500,-1,787,-2.0
2912,move,1416,-1,787,-2.0
2913,move,2417,-1,787,-2.0
2914,move,2208,-1,787,-2.0
2915,move,1500,-1,787,-2.0
2916,move,1459,-1,787,-2.0
2917,move,1583,-1,787,-2.0
2918,move,2167,-1,787,-2.0
2919,move,2333,-1,787,-2.0
2920,move,1708,-1,787,-2.0
2921,move,2250,-1,787,-2.0
2922,move,1541,-1,787,-2.0
2923,move,1500,-1,787,-2.0
2924,move,1542,-1,787,-2.0
2925,move,1458,256625,787,0.681626
2926,move,2292,-1,787,-2.0
2927,move,1625,-1,787,-2.0
2928,move,1459,-1,787,-2.0
2929,move,1458,-1,787,-2.0
2930,move,1541,-1,787,-2.0
2931,move,3000,-1,787,-2.0
2932,move,2166,-1,787,-2.0
2933,move,1542,-1,787,-2.0
2934,move,1958,-1,787,-2.0
2935,move,1500,-1,787,-2.0
2936,move,1500,-1,787,-2.0
2937,move,1458,-1,787,-2.0
2938,move,1625,-1,787,-2.0
2939,move,2166,-1,787,-2.0
2940,move,1417,-1,787,-2.0
2941,move,1458,-1,787,-2.0
2942,move,1500,-1,787,-2.0
2943,move,1875,-1,787,-2.0
2944,move,2500,-1,787,-2.0
2945,move,1458,-1,787,-2.0
2946,move,1541,-1,787,-2.0
2947,move,1417,-1,787,-2.0
2948,move,1917,-1,787,-2.0
2949,move,1750,-1,787,-2.0
2950,move,1459,243083,787,0.675407
2951,move,1625,-1,787,-2.0
2952,move,2583,-1,787,-2.0
2953,move,2458,-1,787,-2.0
2954,move,1625,-1,787,-2.0
2955,move,1500,-1,787,-2.0
2956,move,1500,-1,787,-2.0
2957,move,1708,-1,787,-2.0
2958,move,2959,-1,787,-2.0
2959,move,1875,-1,787,-2.0
2960,move,1500,-1,787,-2.0
2961,move,1541,-1,787,-2.0
2962,move,1500,-1,787,-2.0
2963,move,1625,-1,787,-2.0
2964,move,1458,-1,787,-2.0
2965,move,1583,-1,787,-2.0
2966,move,2333,-1,787,-2.0
2967,move,1625,-1,787,-2.0
2968,move,1542,-1,787,-2.0
2969,move,1500,-1,787,-2.0
2970,move,1625,-1,787,-2.0
2971,move,1583,-1,787,-2.0
2972,move,1583,-1,787,-2.0
2973,move,1500,-1,787,-2.0
2974,move,1625,-1,787,-2.0
2975,move,2500,241000,787,0.673648
2976,move,1625,-1,787,-2.0
2977,move,2041,-1,787,-2.0
2978,move,1500,-1,787,-2.0
2979,move,1500,-1,787,-2.0
2980,move,2084,-1,787,-2.0
2981,move,1500,-1,787,-2.0
2982,move,1458,-1,787,-2.0
2983,move,1458,-1,787,-2.0
2984,move,1417,-1,787,-2.0
2985,move,1958,-1,787,-2.0
2986,move,1542,-1,787,-2.0
2987,move,1500,-1,787,-2.0
2988,move,1583,-1,787,-2.0
2989,move,1917,-1,787,-2.0
2990,move,1583,-1,787,-2.0
2991,move,2500,-1,787,-2.0
2992,move,1542,-1,787,-2.0
2993,move,1625,-1,787,-2.0
2994,move,1500,-1,787,-2.0
2995,move,2292,-1,787,-2.0
2996,move,1500,-1,787,-2.0
2997,move,2209,-1,787,-2.0
2998,move,1500,-1,787,-2.0
2999,move,2000,-1,787,-2.0
3000,move,1500,240250,787,0.674167
3001,move,1500,-1,787,-2.0
3002,move,2000,-1,787,-2.0
3003,move,1584,-1,787,-2.0
3004,move,1458,-1,787,-2.0
3005,move,2042,-1,787,-2.0
3006,move,1583,-1,787,-2.0
3007,move,1542,-1,787,-2.0
3008,move,1541,-1,787,-2.0
3009,move,1583,-1,787,-2.0
3010,move,1833,-1,787,-2.0
3011,move,1584,-1,787,-2.0
3012,move,1584,-1,787,-2.0
3013,move,1459,-1,787,-2.0
3014,move,2041,-1,787,-2.0
3015,move,1459,-1,787,-2.0
3016,move,2625,-1,787,-2.0
3017,move,1875,-1,787,-2.0
3018,move,2083,-1,787,-2.0
3019,move,1459,-1,787,-2.0
3020,move,1500,-1,787,-2.0
3021,move,1459,-1,787,-2.0
3022,move,2167,-1,787,-2.0
3023,move,2166,-1,787,-2.0
3024,move,1625,-1,787,-2.0
3025,move,1459,242000,787,0.672708
3026,move,1875,-1,787,-2.0
3027,move,2209,-1,787,-2.0
3028,move,2167,-1,787,-2.0
3029,move,1792,-1,787,-2.0
3030,move,1583,-1,787,-2.0
3031,move,1583,-1,787,-2.0
3032,move,2542,-1,787,-2.0
3033,move,2167,-1,787,-2.0
3034,move,1541,-1,787,-2.0
3035,move,1583,-1,787,-2.0
3036,move,1708,-1,787,-2.0
3037,move,1584,-1,787,-2.0
3038,move,1500,-1,787,-2.0
3039,move,2083,-1,787,-2.0
3040,move,1625,-1,787,-2.0
3041,move,1583,-1,787,-2.0
3042,move,1500,-1,787,-2.0
3043,move,1708,-1,787,-2.0
3044,move,1459,-1,787,-2.0
3045,move,4208,-1,787,-2.0
3046,move,1750,-1,787,-2.0
3047,move,2042,-1,787,-2.0
3048,move,1666,-1,787,-2.0
3049,move,1666,-1,787,-2.0
3050,move,2083,254125,787,0.672056
3051,move,2750,-1,787,-2.0
3052,move,1917,-1,787,-2.0
3053,move,1583,-1,787,-2.0
3054,move,2709,-1,787,-2.0
3055,move,1625,-1,787,-2.0
3056,move,1542,-1,787,-2.0
3057,move,2291,-1,787,-2.0
3058,move,1583,-1,787,-2.0
3059,move,2166,-1,787,-2.0
3060,move,1625,-1,787,-2.0
3061,move,1959,-1,787,-2.0
3062,move,1541,-1,787,-2.0
3063,move,1584,-1,787,-2.0
3064,move,3459,-1,787,-2.0
3065,move,1583,-1,787,-2.0
3066,move,1625,-1,787,-2.0
3067,move,1584,-1,787,-2.0
3068,move,1500,-1,787,-2.0
3069,move,1416,-1,787,-2.0
3070,move,1625,-1,787,-2.0
3071,move,1708,-1,787,-2.0
3072,move,2167,-1,787,-2.0
3073,move,2333,-1,787,-2.0
3074,move,1459,-1,787,-2.0
3075,move,1541,239084,787,0.671714
3076,move,1583,-1,787,-2.0
3077,move,2125,-1,787,-2.0
3078,move,1583,-1,787,-2.0
3079,move,2208,-1,787,-2.0
3080,move,1709,-1,787,-2.0
3081,move,1541,-1,787,-2.0
3082,move,1500,-1,787,-2.0
3083,move,2208,-1,787,-2.0
3084,move,2000,-1,787,-2.0
3085,move,1584,-1,787,-2.0
3086,move,1625,-1,787,-2.0
3087,move,1459,-1,787,-2.0
3088,move,1500,-1,787,-2.0
3089,move,2125,-1,787,-2.0
3090,move,1542,-1,787,-2.0
3091,move,1500,-1,787,-2.0
3092,move,1459,-1,787,-2.0
3093,move,1708,-1,787,-2.0
3094,move,1583,-1,787,-2.0
3095,move,1500,-1,787,-2.0
3096,move,1500,-1,787,-2.0
3097,move,1542,-1,787,-2.0
3098,move,1667,-1,787,-2.0
3099,move,1542,-1,787,-2.0
3100,move,1583,237000,787,0.670873
3101,move,1583,-1,787,-2.0
3102,move,1583,-1,787,-2.0
3103,move,2292,-1,787,-2.0
3104,move,1583,-1,787,-2.0
3105,move,2208,-1,787,-2.0
3106,move,1917,-1,787,-2.0
3107,move,1541,-1,787,-2.0
3108,move,1542,-1,787,-2.0
3109,move,1625,-1,787,-2.0
3110,move,2083,-1,787,-2.0
3111,move,2333,-1,787,-2.0
3112,move,1625,-1,787,-2.0
3113,move,1625,-1,787,-2.0
3114,move,1625,-1,787,-2.0
3115,move,1708,-1,787,-2.0
3116,move,1625,-1,787,-2.0
3117,move,1583,-1,787,-2.0
3118,move,1666,-1,787,-2.0
3119,move,2667,-1,787,-2.0
3120,move,1583,-1,787,-2.0
3121,move,1625,-1,787,-2.0
3122,move,1583,-1,787,-2.0
3123,move,1583,-1,787,-2.0
3124,move,1583,-1,787,-2.0
3125,move,1625,234875,787,0.671714
3126,move,2500,-1,787,-2.0
3127,move,1500,-1,787,-2.0
3128,move,2333,-1,787,-2.0
3129,move,1666,-1,787,-2.0
3130,move,1666,-1,787,-2.0
3131,move,2042,-1,787,-2.0
3132,move,1541,-1,787,-2.0
3133,move,1542,-1,787,-2.0
3134,move,1541,-1,787,-2.0
3135,move,2042,-1,787,-2.0
3136,move,2041,-1,787,-2.0
3137,move,1541,-1,787,-2.0
3138,move,1583,-1,787,-2.0
3139,move,1667,-1,787,-2.0
3140,move,1625,-1,787,-2.0
3141,move,2083,-1,787,-2.0
3142,move,1542,-1,787,-2.0
3143,move,2041,-1,787,-2.0
3144,move,1541,-1,787,-2.0
3145,move,2125,-1,787,-2.0
3146,move,1625,-1,787,-2.0
3147,move,2333,-1,787,-2.0
3148,move,1584,-1,787,-2.0
3149,move,1625,-1,787,-2.0
3150,move,2042,235750,787,0.650719
3151,move,1625,-1,787,-2.0
3152,move,1625,-1,787,-2.0
3153,move,2042,-1,787,-2.0
3154,move,1542,-1,787,-2.0
3155,move,1583,-1,787,-2.0
3156,move,1542,-1,787,-2.0
3157,move,1584,-1,787,-2.0
3158,move,1583,-1,787,-2.0
3159,move,1583,-1,787,-2.0
3160,move,1541,-1,787,-2.0
3161,move,1625,-1,787,-2.0
3162,move,1583,-1,787,-2.0
3163,move,1667,-1,787,-2.0
3164,move,2333,-1,787,-2.0
3165,move,2208,-1,787,-2.0
3166,move,2375,-1,787,-2.0
3167,move,1542,-1,787,-2.0
3168,move,1708,-1,787,-2.0
3169,move,1583,-1,787,-2.0
3170,move,1542,-1,787,-2.0
3171,move,2333,-1,787,-2.0
3172,move,1542,-1,787,-2.0
3173,move,1709,-1,787,-2.0
3174,move,1750,-1,787,-2.0
3175,move,1541,233959,787,0.652482
3176,move,1541,-1,787,-2.0
3177,move,1625,-1,787,-2.0
3178,move,1542,-1,787,-2.0
3179,move,1542,-1,787,-2.0
3180,move,2625,-1,787,-2.0
3181,move,1583,-1,787,-2.0
3182,move,1584,-1,787,-2.0
3183,move,1500,-1,787,-2.0
3184,move,1625,-1,787,-2.0
3185,move,1583,-1,787,-2.0
3186,move,1500,-1,787,-2.0
